"Secuencia","Costeo_Producto","Producto","Cliente","Detalle","Colores","Cantidad Solicitada","Costo Total Unitario","Costo Indirecto","Ganancia","Es Duplicado","Fijar Precio Venta","Margen Ganancia Real","Precio Venta","Costo Negociado Sin IVA","Negociado con","Categoría","Ficha Técnica Producto","Id.","Fecha"
37,"COS-0012736-38","camisa  overol","Rio Paila Castilla","5206040	CAMISA DRIL GRIS FAB C/FALLA ML BRIGADI","",96,25425.0,2288.0,1.15,"true","false",13.04,31870.0,"","","Camisa-","","81336455","08/03/2026"
38,"COS-0012736-39","POLO MANGA CORTA","Rio Paila Castilla","5206018	CAMIBUSO BLANCO ADM FAB BRIGADISTAS","",86,17130.0,1542.0,1.15,"true","false",13.04,21473.0,"","","Camiseta-","","81336464","08/03/2026"
39,"COS-0012736-40","camisa  overol","Rio Paila Castilla","5206092	CAMISA AZUL M/L TALLER AGRIC BRIGADISTAS","",74,35980.0,3238.0,1.18,"true","false",15.25,46277.0,"","","Camisa-","","81336473","08/03/2026"
40,"COS-0012736-41","POLO MANGA CORTA","Rio Paila Castilla","5206012	CAMIBUSO BLANCO ADMON FABRICA PARA DAMA","",67,17280.0,1555.0,1.15,"true","false",13.04,21660.0,"","","Camiseta-","","81336529","08/03/2026"
41,"COS-0012736-42","camisa  overol","Rio Paila Castilla","5206020	CAMISA DRIL AZUL ML/FAB BRIGADISTA","",67,29108.0,2620.0,1.15,"true","false",13.04,36487.0,"","","Camisa-","","81336589","08/03/2026"
42,"COS-0012736-43","camisa  overol","Rio Paila Castilla","5206054	CAMISA ML SOLDADOR FAB/ BRIGADISTAS","",67,31496.0,2835.0,1.15,"true","false",13.04,39481.0,"","","Camisa-","","81336597","08/03/2026"
43,"COS-0012736-44","camisa  overol","Rio Paila Castilla","5202808	CAMISA DRIL GRIS CLARO M/L MTTO FABRICA","",64,33525.0,3017.0,1.18,"true","false",15.25,43120.0,"","","Camisa-","","81336606","08/03/2026"
44,"COS-0012736-45","CAMISA MANGA CORTA","Rio Paila Castilla","5202820	CAMISA DACRON AZUL CELESTE C/FALLA","",57,25297.0,2277.0,1.15,"true","false",13.04,31710.0,"","","Camisa-","","81336614","08/03/2026"
45,"COS-0012736-46","POLO MANGA CORTA","Rio Paila Castilla","5206043	CAMIBUSO TALLER AGRICOLA PARA DAMA","",56,15980.0,1438.0,1.15,"true","false",13.04,20031.0,"","","Camiseta-","","81336623","08/03/2026"
46,"COS-0012736-47","Peto Peto","Rio Paila Castilla","5205403	DELANTAL DRIL BLANCO EMPACADERO","",51,10170.0,915.0,1.12,"true","false",10.71,12415.0,"","","Delantal-","","81336632","08/03/2026"
47,"COS-0012736-48","PANTALÓN JEAN","Rio Paila Castilla","5206032	PANTALON JEAN 13 ONZ C/CINTA REFLEC 10CM","",50,26752.0,2408.0,1.15,"true","false",13.04,33534.0,"","","Pantalon-","","81336639","08/03/2026"
48,"COS-0012736-49","camisa  overol","Rio Paila Castilla","5206021	CAMISA DRIL AZUL M/L FAB LIDER EMER","",46,33483.0,3013.0,1.3,"true","false",23.08,47445.0,"","","Camisa-","","81336650","08/03/2026"
49,"COS-0012736-50","POLO MANGA CORTA","Rio Paila Castilla","5206050	CAMIBUSO AZUL OSCURO BRIGADI SIN COLOR","",38,17250.0,1553.0,1.15,"true","false",13.04,21623.0,"","","Camiseta-","","81336658","08/03/2026"
50,"COS-0012736-51","OVEROL ENTERIZO","Rio Paila Castilla","5203152	OVEROL DRIL AZUL TURQUI M/LARGA MTTO","",35,47606.0,4285.0,1.12,"true","false",10.71,58118.0,"","","Overol-","","81336667","08/03/2026"
51,"COS-0012736-52","POLO MANGA CORTA","Rio Paila Castilla","5206013	CAMIBUSO BLANCO ADM DAMA SIN COD COLOR","",33,16600.0,1494.0,1.18,"true","false",15.25,21351.0,"","","Camiseta-","","81336678","08/03/2026"
52,"COS-0012736-53","Gorra seis cascos","Rio Paila Castilla","5206037	CACHUCHA TIPO BEISBOLERA FCA. TIPO CHAVO","",33,14566.0,1311.0,1.2,"true","false",16.67,19052.0,"","","Gorra-","","81336687","08/03/2026"
53,"COS-0012736-54","POLO MANGA CORTA","Rio Paila Castilla","5206017	CAMIBUSO PERSONAL OPER FAB M/C LID EMER","",32,24596.0,2214.0,1.3,"true","false",23.08,34853.0,"","","Camiseta-","","81336694","08/03/2026"
54,"COS-0012736-55","camisa  overol","Rio Paila Castilla","5206026	CAMISA DRIL GRIS CAMPO, COSECHA ML/DAMA","",30,28008.0,2521.0,1.12,"true","false",10.71,34192.0,"","","Camisa-","","81336703","08/03/2026"
55,"COS-0012736-56","PANTALÓN JEAN","Rio Paila Castilla","5206032	PANTALON JEAN 13 ONZ C/CINTA REFLEC 10CM","",96,26390.0,2375.0,1.12,"true","false",10.71,32217.0,"","","Pantalon-","","81336712","08/03/2026"
56,"COS-0012736-57","Camibuso Polo Manga Larga","Rio Paila Castilla","5206045	CAMIBUSO EMPACADERO BRIGADISTAS","",28,24396.0,2196.0,1.3,"true","false",23.08,34570.0,"","","Camibuzo-","","81336723","08/03/2026"
57,"COS-0012736-58","POLO MANGA CORTA","Rio Paila Castilla","5206015	CAMIBUSO PERSONAL OPER FABRICA M/C DAMA","",27,23896.0,2151.0,1.3,"true","false",23.08,33861.0,"","","Camiseta-","","81336732","08/03/2026"
58,"COS-0012736-59","PANTALÓN JEAN","Rio Paila Castilla","5206033	PANTALON JEAN 13 ONZ USO GEN, 10 CM","",27,26092.0,2348.0,1.15,"true","false",13.04,32706.0,"","","Pantalon-","","81336741","08/03/2026"
59,"COS-0012736-60","camisa  overol","Rio Paila Castilla","5206104	CAMISA DRIL GRIS M/L CAM COSEC LIDE/EMER","",27,35635.0,3207.0,1.18,"true","false",15.25,45834.0,"","","Camisa-","","81336751","08/03/2026"
60,"COS-0012736-61","POLO MANGA CORTA","Rio Paila Castilla","5206110	CAMIBUSO BLANCO ADM SIN COLOR LIDER EMER","",25,23896.0,2151.0,1.3,"true","false",23.08,33861.0,"","","Camiseta-","","81336760","08/03/2026"
61,"COS-0012736-62","CAMISA MANGA CORTA","Rio Paila Castilla","5202821	DELANTAL AZUL TURQUI CUELLO BEIGE ALMACE","",24,27406.0,2467.0,1.2,"true","false",16.67,35848.0,"","","Camisa-","","81336769","08/03/2026"
62,"COS-0012736-63","Camibuso Polo Manga Larga","Rio Paila Castilla","5206051	CAMIBUSO EMPACADERO LIDER DE EMERGENCIA","",22,24396.0,2196.0,1.3,"true","false",23.08,34570.0,"","","Camibuzo-","","81336779","08/03/2026"
63,"COS-0012736-64","CAMISA MANGA CORTA","Rio Paila Castilla","5206027	CAMISA DACRON AZUL OPERADORAS MAQUINARI","",21,28396.0,2556.0,1.3,"true","false",23.08,40238.0,"","","Camisa-","","81336833","08/03/2026"
64,"COS-0012736-65","CAMISA MANGA CORTA","Rio Paila Castilla","5206023	CAMISA DACRON BLANCA M/C ELAB LIDER EMER","",20,28896.0,2601.0,1.25,"true","false",20.0,39371.0,"","","Camisa-","","81336843","08/03/2026"
65,"COS-0012736-66","POLO MANGA CORTA","Rio Paila Castilla","5206016	CAMIBUSO PERSONAL OPER FABRICA M/C BRIGA","",19,23896.0,2151.0,1.3,"true","false",23.08,33861.0,"","","Camiseta-","","81336852","08/03/2026"
66,"COS-0012736-67","pantalon sudadera","Rio Paila Castilla","5202823	PANTALON SUDADERA LABORATORIO SUELOS","",18,23462.0,2112.0,1.3,"true","false",23.08,33246.0,"","","Pantalon-","","81336911","08/03/2026"
67,"COS-0012736-68","PANTALÓN JEAN","Rio Paila Castilla","5206034	PANTALON JEANS C/CINT FALLA, 10 CM","",15,26565.0,2391.0,1.12,"true","false",10.71,32431.0,"","","Pantalon-","","81336921","08/03/2026"
68,"COS-0012736-69","Camibuso Polo Manga Larga","Rio Paila Castilla","5206046	CAMIBUSO EMPACADERO DAMA/BRIG","",12,25132.0,2262.0,1.3,"true","false",23.08,35612.0,"","","Camibuzo-","","81336933","08/03/2026"
69,"COS-0012736-70","Camibuso Polo Manga Larga","Rio Paila Castilla","5206048	CAMIBUSO M/L GRIS - BRIGADISTAS (CEDI)","",12,1174780.0,105730.0,1.3,"true","false",23.08,1664663.0,"","","Camibuzo-","","81336942","08/03/2026"
70,"COS-0012736-71","CONJUNTO ANTIFLUIDO","Rio Paila Castilla","5205111	UNIFORME SERVICIOS GENERALES","",8,41915.0,3772.0,1.15,"true","false",13.04,52540.0,"","","Conjunto-","","81336952","08/03/2026"
71,"COS-0012736-72","camisa  overol","Rio Paila Castilla","5206041	CAMISA DRIL GRIS FAB C/FALLA ML LIDER E","",7,37025.0,3332.0,1.18,"true","false",15.25,47621.0,"","","Camisa-","","81336963","08/03/2026"
72,"COS-0012736-73","Pantalón dotación","Rio Paila Castilla","5203510	PANTALON DRIL DAMA ADMON","",6,27725.0,2495.0,1.17,"true","false",14.53,35357.0,"","","Pantalon-","","81336971","08/03/2026"
73,"COS-0012736-74","POLO MANGA CORTA","Rio Paila Castilla","5206108	CAMIBUSO AZUL TURQUI M/C LIDER EMERG","",6,24196.0,2178.0,1.3,"true","false",23.08,34286.0,"","","Camiseta-","","81336979","08/03/2026"
74,"COS-0012736-75","PANTALÓN JEAN","Rio Paila Castilla","5206028	JEANS PARA DAMA CINTA REFLECTIVA V","",31,26900.0,2421.0,1.12,"true","false",10.71,32840.0,"","","Pantalon-","","81336989","08/03/2026"
1,"COS-0012735-1","Pantalón dotación","AMERICAN LOGISTIC","Pantalón tipo calle - 2 logos estampados","",80,26780.0,2410.0,1.25,"false","false",20.0,36488.0,"","","Pantalon-","","81334153","08/03/2026"
2,"COS-0012735-2","Pantalón dotación","AMERICAN LOGISTIC","Jean 13 Onzas - 100% Algodón - 2 estampados","",80,26500.0,2385.0,1.25,"false","false",20.0,36106.0,"","","Pantalon-","","81334255","08/03/2026"
3,"COS-0012735-3","POLO MANGA CORTA","AMERICAN LOGISTIC","Polo manga corta - Piqué polialgodón - 2 estampados","",80,21510.0,1936.0,1.25,"false","false",20.0,29308.0,"","","Camiseta-","","81334312","08/03/2026"
4,"COS-0012735-4","CAMISA MANGA LARGA","AMERICAN LOGISTIC","Camisa manga larga - 2 logos","",80,28655.0,2579.0,1.25,"false","false",20.0,39043.0,"","","Camisa-","","81334369","08/03/2026"
1,"COS-0012734-2","POLO MANGA CORTA","MAXIALIMENTOS","Camiseta tipo polo operativacolor  negro con cortes amarillos en costados  cuello tejido con hiladillo  y línea rondón en contraste. Amarillo  Puños tejidos. Con linea rondón color amarillo   pechera  con botones  logo segun  imagen","",1,29460.0,2651.0,1.33,"true","false",24.81,42708.0,"","","Camiseta-","","81274138","06/03/2026"
2,"COS-0012734-7","CAMISA MANGA LARGA","MAXIALIMENTOS","Camisa administrativa en color gris Cuenta con cuello camisero con contraste en el interior del cuello.El delantero presenta contraste en el costado superior y la espalda incluye almilla.Logo bordado en el pecho y en la manga.","",1,60393.0,5435.0,1.33,"true","false",24.81,87551.0,"","","Camisa-","Captura de pantalla 2026-03-06 160309.png","81274255","06/03/2026"
3,"COS-0012734-8","Chaqueta Sport","MAXIALIMENTOS","Chaqueta tipo sport en color  con negro.costuras  tipo michelin Cuenta con cuello alto y capota fija con tanca y cordón. cremallera central frontal.Bolsillos tipo ribete con cremallera ala vista  en costados  Manga larga con puño liso Forro interno y logo bordado en el pecho izquierdo y derecho.","",1,90056.0,8105.0,1.33,"true","false",24.81,130554.0,"","","Chaqueta-","","81274271","06/03/2026"
4,"COS-0012734-9","PANTALÓN CARGO","MAXIALIMENTOS","Pantalón cargo, color negro. Embones y vivos en contraste amarillo. Tela Lafayette Ripstop","",1,48470.0,4362.0,1.35,"true","false",25.93,71323.0,"","","Pantalon-","","81274286","06/03/2026"
5,"COS-0012734-4","Gorra seis cascos","MAXIALIMENTOS","GORRA  color amarillo con  negraTipo seis cascos casco delantero color  azul parte posterior en color  amarillo logo bordado en casco frente","",1,11570.0,1041.0,1.33,"true","false",24.81,16773.0,"","","Gorra-","Captura de pantalla 2026-03-06 160350.png","81274195","06/03/2026"
1,"COS-0012733-7","CAMISA MANGA CORTA","Distribuciones Rio Grande","Camisa	Hombre	Manga Corta	Azul Claroun  logo  bordado Riogrande,","NA",19,30370.0,2733.0,1.3,"true","false",23.08,43034.0,"","","Camisa-","","81454560","10/03/2026"
2,"COS-0012733-8","CAMISA MANGA CORTA","Distribuciones Rio Grande","Camisa	Mujer	Manga Corta	Azul Claroun  logo  bordado Riogrande,","",48,29270.0,2634.0,1.3,"true","false",23.08,41475.0,"","","Camisa-","","81454812","10/03/2026"
3,"COS-0012733-1","CAMISA MANGA LARGA","Distribuciones Rio Grande","Camisa	Hombre	Manga Larga	Azul Claro dos logos  bordados  Riogrande, Alpina","Azul claro",47,33860.0,3047.0,1.3,"false","false",23.08,47979.0,"","","Camisa-","","81453849","10/03/2026"
4,"COS-0012733-2","CAMISA MANGA LARGA","Distribuciones Rio Grande","Camisa	Hombre	Manga Larga	blanca dos logos  bordados  Riogrande, nutresa","NA",27,33860.0,3047.0,1.3,"true","false",23.08,47979.0,"","","Camisa-","","81454020","10/03/2026"
5,"COS-0012733-3","CAMISA MANGA CORTA","Distribuciones Rio Grande","Camisa	Hombre	Manga Larga	blanca dos logos  bordados Riogrande, Crem Helado","NA",8,34260.0,3083.0,1.3,"true","false",23.08,48546.0,"","","Camisa-","","81454081","10/03/2026"
6,"COS-0012733-5","CAMISA MANGA LARGA","Distribuciones Rio Grande","Camisa	Mujer	Manga Larga	blanco dos logos  bordados  Riogrande, nutresa","NA",13,31990.0,2879.0,1.3,"true","false",23.08,45330.0,"","","Camisa-","","81454367","10/03/2026"
7,"COS-0012733-4","CAMISA MANGA LARGA","Distribuciones Rio Grande","Camisa	Mujer	Manga Larga	Azul Claro dos logos  bordados  Riogrande, Alpina","NA",51,31990.0,2879.0,1.3,"true","false",23.08,45330.0,"","","Camisa-","","81454268","10/03/2026"
8,"COS-0012733-6","CAMISA MANGA CORTA","Distribuciones Rio Grande","Camisa	Mujer	Manga Larga	blanco dos logos  bordados  Riogrande, Crem Helado","NA",2,31990.0,2879.0,1.3,"true","false",23.08,45330.0,"","","Camisa-","","81454390","10/03/2026"
9,"COS-0012733-9","CAMISA MANGA LARGA","Distribuciones Rio Grande","Camisa	Hombre	Manga Larga	blanca cinco logos  bordados  Riogrande, Zenú, Cunit, Pietrán, Ranchera","",36,39660.0,3569.0,1.3,"true","false",23.08,56198.0,"","","Camisa-","","81454975","10/03/2026"
10,"COS-0012733-10","CAMISA MANGA LARGA","Distribuciones Rio Grande","Camisa	Mujer	Manga Larga	Blancacinco logos  bordados  Riogrande, Zenú, Cunit, Pietrán, Ranchera","",7,37790.0,3401.0,1.3,"true","false",23.08,53548.0,"","","Camisa-","","81455161","10/03/2026"
11,"COS-0012733-11","CAMISA MANGA LARGA","Distribuciones Rio Grande","Camisa	Hombre	Manga Larga	blanca seis  logos  bordados Riogrande, Familia, TENA, Pequeñin, Nosotras, Pomys","",10,41460.0,3731.0,1.3,"true","false",23.08,58748.0,"","","Camisa-","","81455277","10/03/2026"
12,"COS-0012733-12","CAMISA MANGA LARGA","Distribuciones Rio Grande","Camisa	Mujer	Manga Larga	Blanca seis  logos  bordados Riogrande, Familia, TENA, Pequeñin, Nosotras, Pomys","",8,39590.0,3563.0,1.3,"true","false",23.08,56099.0,"","","Camisa-","","81455296","10/03/2026"
13,"COS-0012733-13","CAMISA MANGA LARGA","Distribuciones Rio Grande","Camisa	Mujer	Manga Larga	Azul Claro un logobordados  Riogrande, ","",10,30590.0,2753.0,1.3,"true","false",23.08,43346.0,"","","Camisa-","","81540935","11/03/2026"
1,"COS-0012732-2","Camisa ""Columbia""","Molt Panamá (PA)","Camisa manga larga color negro.  Bordado en el pecho izquierdo.","Negro",200,36590.0,3293.0,1.28,"true","false",21.88,51050.0,"","","Camisa-","","81270509","06/03/2026"
1,"COS-0012731-3","T-SHIRT MANGA CORTA","WOM","HOMBRE ALO CREDITINVENTARIO Camiseta manga corta - 3 estampados Servicio estampado adicional","",76,10740.0,967.0,1.27,"true","false",21.26,14868.0,"","","Camiseta-","","81266129","06/03/2026"
2,"COS-0012731-3","T-SHIRT MANGA CORTA","WOM","DAMA  ALO CREDITINVENTARIO Camiseta manga corta - 3 estampados Servicio estampado adicional","",353,10740.0,967.0,1.27,"true","false",21.26,14868.0,"","","Camiseta-","","81266646","06/03/2026"
3,"COS-0012731-4","T-SHIRT MANGA CORTA","WOM","HOMBRE CREDI YA INVENTARIO Camiseta manga corta - 3 estampados Servicio estampado adicional","",76,10740.0,967.0,1.27,"true","false",21.26,14868.0,"","","Camiseta-","","81266672","06/03/2026"
4,"COS-0012731-5","T-SHIRT MANGA CORTA","WOM","DAMA CREDI YA INVENTARIO Camiseta manga corta - 3 estampados Servicio estampado adicional","",354,10740.0,967.0,1.27,"true","false",21.26,14868.0,"","","Camiseta-","","81266822","06/03/2026"
5,"COS-0012731-2","T-SHIRT MANGA CORTA","WOM","HOMBRE ALO CREDITPRODUCCION  Camiseta manga corta morada  - 4 estampados","",885,11000.0,990.0,1.24,"true","false",19.35,14868.0,"","","Camiseta-","","81266124","06/03/2026"
6,"COS-0012731-6","T-SHIRT MANGA CORTA","WOM","DAMA ALO CREDITPRODUCCION  Camiseta manga corta morada  - 4 estampados","",587,11000.0,990.0,1.24,"true","false",19.35,14868.0,"","","Camiseta-","","81266988","06/03/2026"
7,"COS-0012731-7","T-SHIRT MANGA CORTA","WOM","HOMBRE CREDI YAPRODUCCION  Camiseta manga corta morada  - 4 estampados","",885,11000.0,990.0,1.24,"true","false",19.35,14868.0,"","","Camiseta-","","81267105","06/03/2026"
8,"COS-0012731-8","T-SHIRT MANGA CORTA","WOM","DAMA  CREDI YAPRODUCCION  Camiseta manga corta morada  - 4 estampados","",587,11000.0,990.0,1.24,"true","false",19.35,14868.0,"","","Camiseta-","","81267117","06/03/2026"
1,"COS-0012730-2","CAMISA MANGA LARGA","MAXIALIMENTOS","CAMISA OVERSIZE PEDRO MANDINGA -  Popelina Strech SUTEX - Bordado en pecho - Estampado en espalda","Azul oscuro",1,42875.0,3859.0,1.35,"true","false",25.93,63091.0,"","","Camisa-","","81261604","06/03/2026"
2,"COS-0012730-2","CAMISA MANGA LARGA","MAXIALIMENTOS","CAMISA OVERSIZE PEDRO MANDINGA -  Chambray de COMERTEX - Bordado en pecho - Estampado en espalda","",1,42875.0,3859.0,1.35,"true","false",25.93,63091.0,"","","Camisa-","","81261649","06/03/2026"
1,"COS-0012729-2","CHALECO PERIODISTA","SECOP II","Chaleco liso, con forro en malla, logo bordado en pecho izquierdo. Espalda lisa, dos bolsillos inferiores delanteros con tapa y velcro.","",80,31420.0,2828.0,1.35,"true","false",25.93,46235.0,"","","Chaleco-","","81261391","06/03/2026"
1,"COS-0012728-1","PANTALÓN JEAN","MAXIALIMENTOS","JEAN   INDUSTRIAL  HOMBRE  14 ONZAS","",1653,21579.0,1942.0,1.23,"false","false",18.7,28931.0,"","","Pantalon-","","81261083","06/03/2026"
2,"COS-0012728-2","PANTALÓN JEAN","MAXIALIMENTOS","JEAN   INDUSTRIAL  HOMBRE  14 ONZAS","",167,21210.0,1909.0,1.23,"true","false",18.7,28436.0,"","","Pantalon-","","81263468","06/03/2026"
3,"COS-0012728-3","PANTALÓN JEAN","MAXIALIMENTOS","JEAN  DIELECTRICO  HOMBRE  14 ONZAS","",2379,21199.0,1908.0,1.23,"true","false",18.7,28422.0,"","","Pantalon-","","81264623","06/03/2026"
4,"COS-0012728-4","PANTALÓN JEAN","MAXIALIMENTOS","JEAN  DIELECTRICO  DAMA   14 ONZAS","",134,20679.0,1861.0,1.23,"true","false",18.7,27724.0,"","","Pantalon-","","81264669","06/03/2026"
3,"COS-0012727-4","CAMISA MANGA LARGA","MAXIALIMENTOS","CAMISA OVERSIZE PEDRO MANDINGA - Tela Chambray o Popelina Strech - Bordado en pecho - Estampado en espalda","Azul oscuro",500,42875.0,3859.0,1.35,"true","false",25.93,63091.0,"","","Camisa-","","81258153","06/03/2026"
1,"COS-0012726-2","CAMISA MANGA LARGA","G4S","Camisa Guayabera manga larga color Blanco, sin logos","Blanco",100,49740.0,4477.0,1.25,"true","false",20.0,67771.0,"","","Camisa-","","81230311","06/03/2026"
1,"COS-0012725-2","POLO MANGA LARGA","MINISO","Polo manga larga Blanca en COLE PLUS - Cuello tejidos - 3 estampados a una tinta","",1,31945.0,2875.0,1.27,"true","false",21.26,44221.0,"","","Camiseta-","103093 FT. POLO MANGA LARGA BLANCO MINISO HOMBRE (2).pdf","81220349","05/03/2026"
1,"COS-0012725-2","POLO MANGA LARGA","MINISO","Polo manga larga Blanca en COLE PLUS - Cuello tejidos - 3 estampados a una tinta","",1,32545.0,2929.0,1.27,"true","false",21.26,45052.0,"","","Camiseta-","103093 FT. POLO MANGA LARGA BLANCO MINISO HOMBRE (2).pdf","81220370","05/03/2026"
2,"COS-0012725-3","POLO MANGA LARGA","MINISO","Polo negro manga larga en COLE PLUS - Cuello tejidos - 3 estampados a dos tintas","",1,31945.0,2875.0,1.27,"true","false",21.26,44221.0,"","","Camiseta-","103091 FT. POLO MANGA LARGA NEGRO MINISO HOMBRE (4).pdf","81220356","05/03/2026"
2,"COS-0012725-3","POLO MANGA LARGA","MINISO","Polo negro manga larga en COLE PLUS - Cuello tejidos - 3 estampados a dos tintas","",1,32545.0,2929.0,1.27,"true","false",21.26,45052.0,"","","Camiseta-","103091 FT. POLO MANGA LARGA NEGRO MINISO HOMBRE (4).pdf","81220384","05/03/2026"
